user_id,retweet_user_id,screen_name,retweet_screen_name,retweet_created_at,text,time
x2875232005,x1091996470402867201,Sydney_Guide,Dahl_Consult,2020/1/13 15:07,"<U+0001F538>â€˜Thank you' messages to honor the efforts of the fire services 
 on #Sydney Opera House <U+0001F64F><U+0001F3FC>. #AustralianBushfire via @nowthisnews 

@DrJDrooghaag @alcgroup @AmandaRay02 @stanleywaite1 @KeithKeller @Julez_Norton @smaksked @Victoryabro @ShiCooks @Dkell999 
https://t.co/gMqUzU1zKR",2020/1/13 15:07
x3429955204,x1091996470402867201,DrJDrooghaag,Dahl_Consult,2020/1/13 15:07,"<U+0001F538>â€˜Thank you' messages to honor the efforts of the fire services 
 on #Sydney Opera House <U+0001F64F><U+0001F3FC>. #AustralianBushfire via @nowthisnews 

@DrJDrooghaag @alcgroup @AmandaRay02 @stanleywaite1 @KeithKeller @Julez_Norton @smaksked @Victoryabro @ShiCooks @Dkell999 
https://t.co/gMqUzU1zKR",2020/1/13 15:07
x1306992120,x1178059823625179137,bozzo1931,Nancy18718695,2020/1/13 15:41,"How many examples animals give us every day, true love, unconditional companions, and we pay for it with slavery, abuse and the most absurd suffering.
#Veganuary2020 
#Vegan
#AustraliaOnFire 
#AustralianBushfire 
@aniket_anikett 
@deanschneiderFp 
#BuhoComoTu13E 
@JulioARuz https://t.co/j4rQKpPuhy",2020/1/13 15:41
x368583939,x368583939,HowardJuniorSch,HowardJuniorSch,2020/1/13 15:58,Not tomorrow. But today. We need your help now. We need ALL schools helping raise money for #AustralianBushfire right now. https://t.co/2MmIZ99cQy,2020/1/13 15:58
x1005833032274710528,x1168233454011637761,LeonelRugamaNic,HijoPetro,2020/1/13 16:01,"#Australia
Impactantes imÃ¡genes de #AustralianBushfire.
Es increÃ­ble un paÃ­s caracterizado por comercializar su belleza natural en flora y fauna, atraviese un caos como este!
#MilitanteDeLaPaz
#UnidosEnVictorias
#TuiterosActivosNicaragua
https://t.co/b4EjLp0QOM",2020/1/13 16:01
x314591392,x1214642456135794688,JohnfromBton,Devansh1012,2020/1/13 16:27,"We should salute these firefighters who put their lives at risk &amp; saved don't know how many people and animals there. Some of them lost their lives, our condolences are with them. REAL HEROES. #AustralianBushfire #AustralianBushfireDisaster #AustralianFires https://t.co/Jcgh1bgZTW",2020/1/13 16:27
x4418767397,x1063710115189133312,WaterlelieCaste,NLRebellion,2020/1/13 16:37,".@Siemens CEO-@JoeKaeser schaart zich met het besluit om de #Carmichael mega kolenmijn mede mogelijk te maken aan de verkeerde kant van de geschiedenis. #StopAdani #Adani #AustralianBushfire
#ExtinctionRebellion #RebelForLife #Siemens #KaeserFuelsFires
https://t.co/fmmDDlOgf9",2020/1/13 16:37
x328007048,x1063710115189133312,BertRorijeNL,NLRebellion,2020/1/13 16:37,".@Siemens CEO-@JoeKaeser schaart zich met het besluit om de #Carmichael mega kolenmijn mede mogelijk te maken aan de verkeerde kant van de geschiedenis. #StopAdani #Adani #AustralianBushfire
#ExtinctionRebellion #RebelForLife #Siemens #KaeserFuelsFires
https://t.co/fmmDDlOgf9",2020/1/13 16:37
x1093304869212037120,x1093304869212037120,ChromatiChimera,ChromatiChimera,2020/1/13 17:02,"Gâ€™day Chromatic Cuties! 

Donâ€™t forget that this week is Chromatic Koala! Weâ€™ll be plugging charities for the #AustralianBushfire as well as donating all money made by bits and subs this week to those charities! 

Look forward to seeing everyone there <U+0001F49C><U+0001F428>",2020/1/13 17:02
x1127707347315503105,x1093304869212037120,HwithoutLimits,ChromatiChimera,2020/1/13 17:02,"Gâ€™day Chromatic Cuties! 

Donâ€™t forget that this week is Chromatic Koala! Weâ€™ll be plugging charities for the #AustralianBushfire as well as donating all money made by bits and subs this week to those charities! 

Look forward to seeing everyone there <U+0001F49C><U+0001F428>",2020/1/13 17:02
x806491087795851264,x302055555,AussiesinTO,kez_sparks,2020/1/13 17:03,"Help us #HelpAustralia 
A reminder- our #TorontoCares  @redcrosscanada @RedCrossAU #fundraiser is now live online to support #AustralianBushfire cause #HelpAustralia - Thanks @HemingwaysTO for your support @JohnTory 
#RT &amp; Show #TorontoCares 

https://t.co/LQOP8Dfq0z",2020/1/13 17:03
x2454513962,x1050392630922629121,FryGerard,ScienceNotDogma,2020/1/13 17:39,"It's pretty simple. <U+0001F44D> #ClimateAction <U+2705>

#AustraliaFires #AustralianFires #AustraliaBurning #AUSTRALIANBUSHFIRES #AustralianBushfire #arsonists #ClimateCrisis #ClimateChangeIsReal #ClimateChange #wildfires #KoalasNotCoal https://t.co/NROZJDN4I0",2020/1/13 17:39
x1053063936172421120,x1050392630922629121,KellyTurberfie1,ScienceNotDogma,2020/1/13 17:39,"It's pretty simple. <U+0001F44D> #ClimateAction <U+2705>

#AustraliaFires #AustralianFires #AustraliaBurning #AUSTRALIANBUSHFIRES #AustralianBushfire #arsonists #ClimateCrisis #ClimateChangeIsReal #ClimateChange #wildfires #KoalasNotCoal https://t.co/NROZJDN4I0",2020/1/13 17:39
x800414768024518656,x800414768024518656,herbivore_club,herbivore_club,2020/1/13 18:16,"More than 2,000kg of carrots and sweet potato have been dropped from planes to feed wildlife displaced from the 'catastrophic'Â bushfires in Australia <U+0001F525>

#AustraliaBurning
#AustralianBushfire
#AustraliaisBurning
#AustraliaBurns

https://t.co/6TmNYHM3bF",2020/1/13 18:16
x800414768024518656,x800414768024518656,herbivore_club,herbivore_club,2020/1/13 18:16,"Lewis Hamilton has promoted a plant-based diet to his 14 million Instagram followers, as Australia continues to suffer fromÂ 'catastrophic' bushfires <U+0001F525>

#AustralianBushfires 
#AustralianBushfire 
#AustraliaisBurning 
#AustralianBushfiresDisaster

https://t.co/mWpM1gHAoT",2020/1/13 18:16
x815951775807262724,x800414768024518656,pis_u,herbivore_club,2020/1/13 18:16,"Lewis Hamilton has promoted a plant-based diet to his 14 million Instagram followers, as Australia continues to suffer fromÂ 'catastrophic' bushfires <U+0001F525>

#AustralianBushfires 
#AustralianBushfire 
#AustraliaisBurning 
#AustralianBushfiresDisaster

https://t.co/mWpM1gHAoT",2020/1/13 18:16
x80333421,x1029297293638422528,SculllyD,ForchheimEka,2020/1/13 18:40,"<U+0001F525>#Australien #Buschfeuer <U+26A0><U+FE0F>#gefÃ¤hrden das #Trinkwasser 

#AustraliaBurning #AustralianBushfire 

https://t.co/tp8hymJ1l1 via @natgeo",2020/1/13 18:40
x951414837640228864,x27982020,cryptokenwoman,EmpressLilithx,2020/1/13 18:40,"We are holding a Charity Event from January 20th to 31st to help support the Australia Bushfires relief! For more information check out: https://t.co/jDRN06KoAM
#AustraliaBurning #AustralianBushfire #wildfires https://t.co/Tn6sp8t9LE",2020/1/13 18:40
x3106149414,x27982020,CurtainScroller,EmpressLilithx,2020/1/13 18:40,"We are holding a Charity Event from January 20th to 31st to help support the Australia Bushfires relief! For more information check out: https://t.co/jDRN06KoAM
#AustraliaBurning #AustralianBushfire #wildfires https://t.co/Tn6sp8t9LE",2020/1/13 18:40
x81637999,x1029297293638422528,FritzQuincke,ForchheimEka,2020/1/13 18:40,"<U+0001F525>#Australien #Buschfeuer <U+26A0><U+FE0F>#gefÃ¤hrden das #Trinkwasser 

#AustraliaBurning #AustralianBushfire 

https://t.co/tp8hymJ1l1 via @natgeo",2020/1/13 18:40
x524842574,x833300465039319040,geirrchris,anna_cavazzini,2020/1/13 18:49,Australien brennt und Siemens ist der Vertrag mit Adani wichtiger als der Pariser Klimavertrag. Wir brauchen dringend eine Klimawende in der Handels- und AuÃŸenwirtschaftspolitik @GreensEFA #StopAdani #AustralianBushfire #AustraliaBurning https://t.co/lFDfFpPffj,2020/1/13 18:49
x793822897567588352,x833300465039319040,Nikkido11,anna_cavazzini,2020/1/13 18:49,Australien brennt und Siemens ist der Vertrag mit Adani wichtiger als der Pariser Klimavertrag. Wir brauchen dringend eine Klimawende in der Handels- und AuÃŸenwirtschaftspolitik @GreensEFA #StopAdani #AustralianBushfire #AustraliaBurning https://t.co/lFDfFpPffj,2020/1/13 18:49
x4418767397,x381540723,WaterlelieCaste,kvanbrempt,2020/1/13 19:19,"Zojuist debat in #EPlenary over de bosbranden in AustraliÃ«. Ik sprak in de plenaire over het belang van het Europese handelsbeleid als hefboom voor een sterker klimaatbeleid bij onze handelspartners. 

<U+2B07><U+FE0F>Bekijk hier mijn volledige tussenkomst. #AustralianBushfire https://t.co/xhKQjiAmzL",2020/1/13 19:19
x23943694,x381540723,Coramb,kvanbrempt,2020/1/13 19:19,"Zojuist debat in #EPlenary over de bosbranden in AustraliÃ«. Ik sprak in de plenaire over het belang van het Europese handelsbeleid als hefboom voor een sterker klimaatbeleid bij onze handelspartners. 

<U+2B07><U+FE0F>Bekijk hier mijn volledige tussenkomst. #AustralianBushfire https://t.co/xhKQjiAmzL",2020/1/13 19:19
x136655165,x140131880,inglamwetrust,Radiodotcom,2020/1/13 20:22,Aussie #Glamberts: @QueenWillRock + @adamlambert are raising money for the #AustralianBushfire https://t.co/nVvBCHjg6U,2020/1/13 20:22
x62541585,x62541585,Piers_Corbyn,Piers_Corbyn,2020/1/13 20:54,"As #StormBrendan STRIKES
#PREPARE MORE EXTREMES
 
*NEW* DEALS 
HURRY *3FOR1* for 45d30d #Forecasts+more!
 
#SubscribeNOW BI Eu Usa 
=&gt;https://t.co/GnYsHG9wh3

@Action4Life_ #wx #snow #ClimateBreakdown #Commodities #Oil #AustralianBushfire 
@FarmersWeekly @BigJoeBastardi @AndyOz2 https://t.co/RG3f6Vqne7",2020/1/13 20:54
x1106292432302411780,x1106292432302411780,TheRightNL,TheRightNL,2020/1/13 22:07,"DEN HAAG HAAT ONS - DE JENSEN SHOW #84
#Nexit #EU #FritsWester #boeren #Australia #AustralianBushfire #Megxit 
https://t.co/knUhcx1nbm",2020/1/13 22:07
x902276340,x825783812227489794,marilynwinders,Jr3597,2020/1/13 22:08,"187/<U+0001F1E6><U+0001F1FA><U+0001F3D8> #AustralianBushfires
Temp #shelter options!

#Australia #AustraliaBurning #BushFireCrisisAustralia #bushfires #AustralianBushfire #DAT #accommodation
https://t.co/m2Jck6gdHh",2020/1/13 22:08
x3154207014,x825783812227489794,HumboldtBunny,Jr3597,2020/1/13 22:08,"187/<U+0001F1E6><U+0001F1FA><U+0001F3D8> #AustralianBushfires
Temp #shelter options!

#Australia #AustraliaBurning #BushFireCrisisAustralia #bushfires #AustralianBushfire #DAT #accommodation
https://t.co/m2Jck6gdHh",2020/1/13 22:08
x514033223,x186475197,theOFDA,CIDIoutreach,2020/1/13 22:36,"As the <U+0001F30F>watches #AustralianBushfire, many are looking for ways to volunteer. Before you get on a <U+2708><U+FE0F>, make sure you have needed skills &amp; are connected w/ a group that has authority to accept volunteers. Here's how to help, not hinder, response efforts <U+27A1><U+FE0F> https://t.co/3znjMHgHOt https://t.co/l0rm12egCX",2020/1/13 22:36
x902276340,x1031691314536935424,marilynwinders,BCWildfireWkly,2020/1/14 0:57,"THIS ONGOING THREAD HAS #AustralianBushfire RELIEF INFORMATION via @Jr3597, #DAT (Scroll Up/Down) 

#NSWFires #VicFires #SAFires #KangarooIslandFires https://t.co/ww5sLEP6gn",2020/1/14 0:57
x733379132638285824,x1129776164,CntrlPimpernel,AASW_,2020/1/14 1:23,"The invisible impact of the bushfires: mental health, trauma and family violence #AustralianBushfire #AustralianWildFires #AirQuality

https://t.co/cFwsA2RXd6 https://t.co/FbRfUHZIIs",2020/1/14 1:23
x410572471,x1118678922,ketaminh,Zubairkidy,2020/1/14 4:44,Melbourne wraps in smoke despite cold weather #melbournesmoke #Melbourne #ClimateCrisis #AirQuality #AustraliaisBurning #AustralianBushfire #AustralianBushfiresDisaster  #AirPollution #Earth #australiafire @australian @mirek_szczerba @leanahosea @USNavyMomPA @FrankSowa1 https://t.co/OM0IY9heDv,2020/1/14 4:44
x2976809147,x1075425016622276608,TiedeDth,for_fridays,2020/1/14 6:03,"https://t.co/XOPLWJfGz3

Auch in Afrika gibt es gerade viele BrÃ¤nde, hier gibt es ein paar Infos dazu. Schade das der globale SÃ¼den mal wieder medial weniger wahrgenommen wird.
#AustralianBushfire #AustraliaBurns #FridaysForFurture #Klimakrise #Klimawandel #Wald",2020/1/14 6:03
x93516189,x1063735586,mokomokai,Parocatha,2020/1/14 6:44,"Vielleicht begreifen die, die es bisher nicht verstanden haben, endlich einmal, dass der Kampf gegen #Klimawandel mit Kapitalismus nicht vereinbar ist! #FridaysForFurture #Klimakatastrophe #Siemens #AustralianBushfire https://t.co/zCaEThl7Sk",2020/1/14 6:44
x2201283403,x2201283403,CopernicusEMS,CopernicusEMS,2020/1/14 7:36,"This timelapse of #Sentinel3 <U+0001F1EA><U+0001F1FA><U+0001F6F0> imagery shows the magnitude of the #AustralianBushfire crisis in terms of burned areas and smoke
@EUinAus @GeoscienceAus @ESA_EO @AschbacherJosef @Taraustralis @NSWRFS @vicemergency @nswfire @Rafacereceda @afreedma @EUClimateAction @EU_ENV https://t.co/TctGzoNTpp",2020/1/14 7:36
x399506564,x2201283403,emolineroi,CopernicusEMS,2020/1/14 7:36,"This timelapse of #Sentinel3 <U+0001F1EA><U+0001F1FA><U+0001F6F0> imagery shows the magnitude of the #AustralianBushfire crisis in terms of burned areas and smoke
@EUinAus @GeoscienceAus @ESA_EO @AschbacherJosef @Taraustralis @NSWRFS @vicemergency @nswfire @Rafacereceda @afreedma @EUClimateAction @EU_ENV https://t.co/TctGzoNTpp",2020/1/14 7:36
x978604706,x2201283403,CopernicusEU,CopernicusEMS,2020/1/14 7:36,"This timelapse of #Sentinel3 <U+0001F1EA><U+0001F1FA><U+0001F6F0> imagery shows the magnitude of the #AustralianBushfire crisis in terms of burned areas and smoke
@EUinAus @GeoscienceAus @ESA_EO @AschbacherJosef @Taraustralis @NSWRFS @vicemergency @nswfire @Rafacereceda @afreedma @EUClimateAction @EU_ENV https://t.co/TctGzoNTpp",2020/1/14 7:36
x1006232250,x2201283403,Taraustralis,CopernicusEMS,2020/1/14 7:36,"This timelapse of #Sentinel3 <U+0001F1EA><U+0001F1FA><U+0001F6F0> imagery shows the magnitude of the #AustralianBushfire crisis in terms of burned areas and smoke
@EUinAus @GeoscienceAus @ESA_EO @AschbacherJosef @Taraustralis @NSWRFS @vicemergency @nswfire @Rafacereceda @afreedma @EUClimateAction @EU_ENV https://t.co/TctGzoNTpp",2020/1/14 7:36
x573697839,x2292488509,fdsfifi,Protect_Wldlife,2020/1/14 7:52,"RT:  If you buy a Badge, Brooch, Car Sticker, Tote Bag or Conservation Pack this week ALL proceeds will go to help the Kangaroo Island Wildlife park treat animals affected by the #AustralianFires.

Available at https://t.co/hGdatZwebx 

#AustraliaIsOnFire #AustralianBushfire https://t.co/UcaFQhsdhI",2020/1/14 7:52
x440199916,x2292488509,MartinJohnson32,Protect_Wldlife,2020/1/14 7:52,"RT:  If you buy a Badge, Brooch, Car Sticker, Tote Bag or Conservation Pack this week ALL proceeds will go to help the Kangaroo Island Wildlife park treat animals affected by the #AustralianFires.

Available at https://t.co/hGdatZwebx 

#AustraliaIsOnFire #AustralianBushfire https://t.co/UcaFQhsdhI",2020/1/14 7:52
x3281671453,x2292488509,_zeusdanae,Protect_Wldlife,2020/1/14 7:52,"RT:  If you buy a Badge, Brooch, Car Sticker, Tote Bag or Conservation Pack this week ALL proceeds will go to help the Kangaroo Island Wildlife park treat animals affected by the #AustralianFires.

Available at https://t.co/hGdatZwebx 

#AustraliaIsOnFire #AustralianBushfire https://t.co/UcaFQhsdhI",2020/1/14 7:52
x1096345251718008833,x1096345251718008833,DavidBe27124816,DavidBe27124816,2020/1/14 9:06,"The #AustralianBushfire has nothing to do with C02 but the air quality is now very poor and the organisers should have cancelled, postponed or moved location. 

Shame on them. #AusOpen2020 #AusOpen #Melbourne https://t.co/d2fGlc7Kwb",2020/1/14 9:06
